"Latitud";"Longitud";"Numero_Intersecciones";"LTS";"ID_Nodo"
4.6508563;-74.0783986;2;4;8890
4.6508565;-74.0566336;2;2;8891
4.650858;-74.0777809;2;4;8892
4.6508588;-74.0921126;2;3;8893
4.6508593;-74.0770691;2;4;8894
4.6508597;-74.049406;2;2;8895
4.6508628;-74.0757062;2;2;8896
4.6508628;-74.0484242;2;1;8897
4.6508652;-74.0776693;2;4;8898
4.6508692;-74.0501703;2;2;8899
4.6508698;-74.0567876;2;2;8900
4.6508716;-74.0556443;2;1;8901
4.6508773;-74.0759306;2;2;8902
4.6508784;-74.0769508;2;1;8903
4.6508788;-74.0632891;2;4;8904
4.6508791;-74.1052295;2;4;8905
4.6508811;-74.0820102;2;1;8906
4.6508909;-74.082038;2;1;8907
4.6508937;-74.0569664;3;2;8908
4.6508951;-74.0757454;2;2;8909
4.6509011;-74.0820652;2;1;8910
4.650903;-74.0502074;3;2;8911
4.6509035;-74.0758892;2;2;8912
4.6509084;-74.0772047;2;4;8913
4.6509134;-74.0757928;3;2;8914
4.6509146;-74.078132;2;3;8915
4.650916;-74.0758418;2;2;8916
4.6509227;-74.0485969;2;1;8917
4.6509321;-74.0932018;3;2;8918
4.6509325;-74.0798521;2;2;8919
4.6509328;-74.1053613;2;4;8920
4.6509328;-74.0512744;3;2;8921
4.6509334;-74.0571105;2;2;8922
4.6509446;-74.0556019;4;2;8923
4.6509452;-74.0724075;4;4;8924
4.6509462;-74.0717827;3;4;8925
4.6509466;-74.0580209;2;4;8926
4.650948;-74.0838737;3;2;8927
4.6509492;-74.0770461;2;1;8928
4.6509506;-74.0822093;2;1;8929
4.6509595;-74.0783885;3;4;8930
4.650963;-74.0725148;4;4;8931
4.6509644;-74.048473;2;1;8932
4.6509676;-74.0572153;2;2;8933
4.65098;-74.0719895;2;4;8934
4.6509839;-74.0578187;2;4;8935
4.6509842;-74.0776675;2;4;8936
4.6510028;-74.0572995;2;2;8937
4.6510037;-74.0889191;2;2;8938
4.6510042;-74.0486508;2;1;8939
4.6510081;-74.0771627;2;1;8940
4.65101;-74.1050657;2;4;8941
4.651019;-74.0862194;2;1;8942
4.6510358;-74.0579227;2;4;8943
4.6510401;-74.0772754;2;1;8944
4.6510432;-74.0808183;3;3;8945
4.65104688597395;-74.0781233441037;4;3;8946
4.6510487;-74.0723913;4;4;8947
4.6510547;-74.0573965;2;2;8948
4.6510557;-74.0665342;4;2;8949
4.6510567;-74.0773779;3;2;8950
4.6510641;-74.0637415;2;4;8951
4.6510673;-74.072498;4;4;8952
4.6510688;-74.0782827;2;2;8953
4.6510798;-74.0487157;2;1;8954
4.6510839;-74.0485473;2;1;8955
4.6510857;-74.0775941;2;2;8956
4.6510896;-74.0844818;2;3;8957
4.6510915;-74.0509741;2;2;8958
4.6510922;-74.0772772;2;2;8959
4.6511005;-74.0783637;2;2;8960
4.6511028;-74.0574813;2;2;8961
4.6511073;-74.0699522;2;2;8962
4.65111108234354;-74.0783810225499;4;4;8963
4.6511193;-74.1048673;2;4;8964
4.651122;-74.0509078;2;2;8965
4.651126;-74.077227;2;2;8966
4.6511273;-74.0889022;2;2;8967
4.6511277;-74.0503448;2;2;8968
4.6511288;-74.073443;3;4;8969
4.6511342;-74.0601001;4;4;8970
4.6511362;-74.0781175;2;3;8971
4.6511377;-74.0828356;2;2;8972
4.6511384;-74.0843464;2;2;8973
4.6511454;-74.0778997;2;2;8974
4.6511487;-74.0784426;2;2;8975
4.6511492;-74.0508268;2;2;8976
4.6511528;-74.0487898;2;1;8977
4.6511536;-74.0935051;1;2;8978
4.651155;-74.0503701;2;2;8979
4.6511599;-74.1023505;2;4;8980
4.6511619;-74.0771856;2;2;8981
4.6511638;-74.0844054;2;2;8982
4.651164;-74.1000557;1;1;8983
4.651165;-74.0507636;2;2;8984
4.6511712;-74.0576014;3;4;8985
4.6511735;-74.1016779;2;3;8986
4.6511751;-74.0827873;2;1;8987
4.6511781;-74.0503985;2;2;8988
4.6511796;-74.0844408;4;3;8989
4.6511796;-74.0506942;2;2;8990
4.6511835;-74.0577579;2;4;8991
4.6511859;-74.0828197;3;2;8992
4.6511906;-74.0783771;2;4;8993
4.6511919;-74.048629;2;1;8994
4.6511922;-74.0506121;2;2;8995
4.6511933;-74.0504353;2;2;8996
4.6511938;-74.0779668;2;2;8997
4.6511966;-74.0497587;1;2;8998
4.651198;-74.0784941;2;2;8999
4.6511996;-74.0505311;2;2;9000
4.6511996;-74.0504816;2;2;9001
4.6512022;-74.0844315;2;3;9002
4.65121;-74.0621698;4;3;9003
4.651212;-74.0497814;2;2;9004
4.6512133;-74.0488657;2;1;9005
4.6512155;-74.0674186;4;4;9006
4.6512159;-74.0739047;3;4;9007
4.6512198;-74.0654441;2;4;9008
4.6512251;-74.0621981;2;2;9009
4.6512282;-74.1041;2;4;9010
4.6512286;-74.0844208;2;3;9011
4.6512317;-74.0845466;2;2;9012
4.651234;-74.0828021;2;2;9013
4.6512375;-74.0785237;2;2;9014
4.6512455;-74.0734508;3;4;9015
4.6512493;-74.0829046;3;2;9016
4.6512521;-74.0845782;4;3;9017
4.6512536;-74.0786335;2;4;9018
4.6512578;-74.0780155;2;2;9019
4.6512598;-74.0771408;2;2;9020
4.6512628;-74.0489364;2;1;9021
4.651278;-74.1001973;3;3;9022
4.6512786;-74.0487256;2;1;9023
4.6512794;-74.1050634;3;4;9024
4.6512914;-74.0812035;2;1;9025
4.651294;-74.0540482;3;2;9026
4.6512988;-74.1020791;2;3;9027
4.6512988;-74.0845596;2;3;9028
4.6513032;-74.0591273;3;4;9029
4.6513048;-74.0490097;2;1;9030
4.6513063;-74.0693584;2;4;9031
4.6513108;-74.0632155;2;4;9032
4.6513166;-74.0846689;2;1;9033
4.6513167;-74.0743916;4;4;9034
4.6513175;-74.078562;2;4;9035
4.6513252;-74.1025988;2;4;9036
4.6513253;-74.0812028;3;2;9037
4.6513289;-74.0812424;2;1;9038
4.6513373;-74.079094;1;1;9039
4.6513377;-74.0604883;3;4;9040
4.6513389;-74.048818;2;1;9041
4.6513408;-74.0654215;2;4;9042
4.6513426;-74.0642038;4;4;9043
4.6513441;-74.1002895;3;2;9044
4.6513456;-74.0574151;2;4;9045
4.6513489;-74.0814355;2;1;9046
4.6513507;-74.0739992;2;4;9047
4.6513523;-74.1038687;2;4;9048
4.6513567;-74.1040112;2;4;9049
4.6513576;-74.0845362;2;3;9050
4.6513677;-74.0642469;2;4;9051
4.6513688;-74.0771073;2;2;9052
4.6513703;-74.0812008;2;2;9053
4.6513714;-74.1037425;2;4;9054
4.6513735;-74.0792258;3;2;9055
4.6513749;-74.0682686;4;2;9056
4.6513754;-74.0746999;2;4;9057
4.6513761;-74.0575464;3;4;9058
4.6513788;-74.1041055;2;4;9059
4.6513865;-74.0817273;2;1;9060
4.6513885;-74.1015487;2;3;9061
4.651396;-74.0489167;2;1;9062
4.6514026;-74.1036225;2;4;9063
4.6514085;-74.0780997;3;3;9064
4.651414;-74.1027981;2;4;9065
4.6514171;-74.1041835;2;4;9066
4.6514204;-74.0654066;2;4;9067
4.6514235;-74.0785868;2;4;9068
4.6514243;-74.0643438;2;4;9069
4.6514284;-74.0743702;4;4;9070
4.6514331;-74.0819398;2;1;9071
4.6514386;-74.1030242;2;4;9072
4.6514395;-74.0553023;4;1;9073
4.6514507;-74.0834445;3;2;9074
4.6514565;-74.0770998;2;2;9075
4.6514572;-74.0644003;4;4;9076
4.6514592;-74.1035217;2;4;9077
4.6514622;-74.0786181;2;4;9078
4.651469;-74.0493986;2;1;9079
4.6514691;-74.0631886;2;4;9080
4.6514707;-74.0574505;2;4;9081
4.6514712;-74.0940407;2;4;9082
4.6514734;-74.1042583;2;4;9083
4.6514741;-74.0687979;4;2;9084
4.6514839;-74.0844959;2;4;9085
4.6514843;-74.0572916;2;4;9086
4.6514945;-74.0821731;2;1;9087
4.6514947;-74.0523769;2;1;9088
4.6514947;-74.0523401;2;1;9089
4.6514997;-74.0522992;2;1;9090
4.651503;-74.0524094;2;1;9091
4.651508;-74.0785897;2;4;9092
4.6515088;-74.0522641;2;1;9093
4.6515147;-74.0524336;2;1;9094
4.6515156;-74.0494973;2;1;9095
4.6515212;-74.1043144;2;4;9096
4.6515263;-74.052229;2;1;9097
4.6515315;-74.0502658;2;2;9098
4.6515315;-74.0502106;2;2;9099
4.6515334;-74.103424;2;4;9100
4.6515343;-74.0797922;3;2;9101
4.6515389;-74.0503072;2;2;9102
4.6515396;-74.0524512;2;1;9103
4.651542;-74.0501745;3;2;9104
4.6515421;-74.0770988;2;2;9105
4.6515468;-74.0608918;4;4;9106
4.6515579;-74.0503613;2;2;9107
4.6515588;-74.0756679;3;4;9108
4.6515589;-74.0893455;2;2;9109
4.6515613;-74.050145;2;1;9110
4.6515614;-74.0521769;2;1;9111
4.6515653;-74.0495695;2;1;9112
4.6515697;-74.0598789;2;2;9113
4.6515713;-74.0693163;4;4;9114
4.6515715;-74.051626;2;1;9115
4.6515748;-74.0493593;2;1;9116
4.6515754;-74.0524679;2;1;9117
4.6515773;-74.0811817;2;2;9118
4.6515791;-74.0504059;2;2;9119
4.6515801;-74.0780916;2;3;9120
4.6515832;-74.0573492;2;4;9121
4.6515833;-74.0501243;2;1;9122
4.6515844;-74.1043656;2;4;9123
4.651588;-74.0572044;2;4;9124
4.6515983;-74.078623;2;4;9125
4.6515992;-74.0504388;2;2;9126
4.6516013;-74.083816;2;2;9127
4.6516048;-74.059856;2;4;9128
4.6516054;-74.0494217;2;1;9129
4.651606;-74.0501116;2;1;9130
4.6516137;-74.0524787;2;1;9131
4.6516142;-74.0516535;2;1;9132
4.6516237;-74.1033273;2;4;9133
4.6516246;-74.0496342;2;1;9134
4.6516258;-74.074348;2;2;9135
4.6516283;-74.0760502;2;4;9136
4.6516293;-74.0771088;2;2;9137
4.6516336;-74.0931883;4;4;9138
4.6516348;-74.0598325;2;4;9139
4.6516386;-74.0501036;2;1;9140
4.6516389;-74.0696772;2;2;9141
4.651639;-74.0494765;2;1;9142
4.6516444;-74.0755504;3;4;9143
4.651647;-74.0619587;2;3;9144
4.6516516;-74.1044028;2;4;9145
4.6516518;-74.0802703;2;2;9146
4.6516565;-74.0997585;1;2;9147
4.6516571;-74.0516853;2;1;9148
4.6516587;-74.0524838;2;1;9149
4.6516627;-74.0826332;3;2;9150
4.6516642;-74.0837879;1;2;9151
4.6516647;-74.0598028;2;4;9152
4.6516657;-74.0785897;2;4;9153
4.6516694;-74.0756866;2;4;9154
4.6516707;-74.0698467;4;2;9155
4.6516776;-74.0505464;2;2;9156
4.6516776;-74.0495245;2;1;9157
4.651681;-74.0501024;2;1;9158
4.6516817;-74.0496852;2;1;9159
4.6516842;-74.0851858;3;2;9160
4.6516849;-74.0520135;2;1;9161
4.6516862;-74.0517185;2;1;9162
4.6516948;-74.0758253;3;4;9163
4.6516997;-74.0842274;2;4;9164
4.651702;-74.0524787;2;1;9165
4.6517024;-74.077138;2;2;9166
4.6517027;-74.051745;2;1;9167
4.6517033;-74.0780854;2;3;9168
4.6517048;-74.0597624;4;4;9169
4.6517049;-74.0572542;2;4;9170
4.6517052;-74.0631485;3;4;9171
4.651706;-74.0519764;2;1;9172
4.6517157;-74.0571161;2;4;9173
4.6517167;-74.1044259;2;4;9174
4.6517192;-74.0517815;2;1;9175
4.6517219;-74.0519426;2;1;9176
4.6517238;-74.0495666;2;1;9177
4.6517262;-74.0998574;4;3;9178
4.6517271;-74.0519167;2;1;9179
4.6517271;-74.0518212;2;1;9180
4.6517286;-74.0518507;2;1;9181
4.6517289;-74.0501125;2;1;9182
4.6517296;-74.1032525;2;4;9183
4.6517304;-74.0518849;2;1;9184
4.6517346;-74.1023527;2;3;9185
4.6517354;-74.0807412;3;3;9186
4.6517387;-74.059724;2;4;9187
4.6517443;-74.0932829;2;4;9188
4.6517469;-74.0766844;2;4;9189
4.6517527;-74.052462;2;1;9190
4.6517553;-74.0771722;2;2;9191
4.6517567;-74.0926923;3;4;9192
4.6517591;-74.0703181;4;2;9193
4.6517621;-74.0497425;2;1;9194
4.6517736;-74.0743291;2;2;9195
4.6517742;-74.0501302;2;1;9196
4.651777;-74.0596911;2;4;9197
4.6517787;-74.0786519;3;4;9198
4.6517847;-74.0811586;2;2;9199
4.651785;-74.0807354;2;3;9200
4.6517855;-74.0537401;3;2;9201
4.6517872;-74.0506853;2;2;9202
4.6517902;-74.1044435;2;4;9203
4.6517981;-74.0999595;4;3;9204
4.6518029;-74.1026696;2;4;9205
4.6518102;-74.0811568;2;2;9206
4.6518139;-74.0496332;2;1;9207
4.6518171;-74.0929675;2;3;9208
4.6518171;-74.0570412;3;4;9209
4.6518179;-74.0507482;2;2;9210
4.6518207;-74.0765132;3;4;9211
4.6518234;-74.0841749;2;4;9212
4.6518276;-74.0927092;2;4;9213
4.6518319;-74.0663987;3;2;9214
4.6518346;-74.0581682;3;2;9215
4.6518348;-74.0811572;2;2;9216
4.6518356;-74.0596494;2;4;9217
4.6518372;-74.1031968;2;4;9218
4.6518374;-74.0933537;2;4;9219
4.6518409;-74.0722506;2;4;9220
4.6518425;-74.0772708;3;4;9221
4.6518459;-74.0508177;2;2;9222
4.6518487;-74.0854171;3;2;9223
4.6518515;-74.0559624;3;2;9224
4.6518523;-74.0811568;2;2;9225
4.6518562;-74.1044462;2;4;9226
4.651859;-74.05088;2;2;9227
4.6518662;-74.055044;4;2;9228
4.6518741;-74.05019;2;1;9229
4.6518746;-74.0811674;2;2;9230
4.6518765;-74.0509862;2;2;9231
4.6518811;-74.0743193;2;2;9232
4.6518822;-74.0780734;2;3;9233
4.6518849;-74.0709892;4;4;9234
4.6518851;-74.0927137;2;4;9235
4.6518859;-74.0928708;4;4;9236
4.6518865;-74.0758172;2;4;9237
4.6518885;-74.0811797;2;2;9238
4.6518935;-74.0631205;3;4;9239
4.6518939;-74.0510558;2;2;9240
4.6518941;-74.0811982;2;2;9241
4.6518974;-74.0812446;2;2;9242
4.6518997;-74.0786949;2;4;9243
4.651911;-74.0772664;2;4;9244
4.6519119;-74.0502077;2;1;9245
4.6519125;-74.0511133;2;2;9246
4.6519148;-74.0571108;2;4;9247
4.6519165;-74.076848;2;4;9248
4.651917;-74.0783067;2;4;9249
4.6519198;-74.0933934;4;4;9250
4.6519281;-74.0855286;3;2;9251
4.6519315;-74.1044312;2;4;9252
4.6519405;-74.0511601;2;2;9253
4.6519476;-74.0787206;2;4;9254
4.6519489;-74.0502212;2;1;9255
4.6519492;-74.092707;2;4;9256
4.6519501;-74.0770334;3;4;9257
4.651952;-74.0816919;2;2;9258
4.6519577;-74.060162;3;4;9259
4.651958;-74.1011715;2;2;9260
4.6519589;-74.0785718;2;4;9261
4.651962;-74.1031567;2;4;9262
4.6519684;-74.078646;2;4;9263
4.6519702;-74.0588758;1;1;9264
4.65197765340981;-74.0780646268573;4;4;9265
4.651985;-74.0502296;2;1;9266
4.6519858;-74.0512203;2;2;9267
4.6519899;-74.0787653;2;4;9268
4.6519905;-74.0672781;4;4;9269
4.6519984;-74.0715945;4;4;9270
4.6519996;-74.0595623;2;4;9271
4.6520036;-74.0652965;4;4;9272
4.6520068;-74.0617849;4;4;9273
4.6520098;-74.0536038;2;2;9274
4.6520131;-74.1044054;2;4;9275
4.6520133;-74.0788034;2;4;9276
4.6520139;-74.0934396;2;4;9277
4.6520156;-74.0926912;3;4;9278
4.6520177618359;-74.0783002046786;4;4;9279
4.6520191;-74.0788455;3;4;9280
4.6520207;-74.0774569;2;4;9281
4.6520208;-74.0618219;2;4;9282
4.6520211;-74.0502313;2;1;9283
4.6520214;-74.1011972;2;2;9284
4.6520317;-74.0789539;2;4;9285
4.6520338;-74.0512711;2;2;9286
4.652034;-74.0499134;2;1;9287
4.6520469;-74.0523178;2;1;9288
4.65205030695372;-74.078057949255;4;4;9289
4.6520512;-74.0820878;2;2;9290
4.652057;-74.0787825;2;2;9291
4.6520626;-74.0723288;3;4;9292
4.65206283264489;-74.0785649291773;4;4;9293
4.6520673;-74.0502288;2;1;9294
4.6520675;-74.093478;2;4;9295
4.6520677;-74.0776984;2;4;9296
4.65207614178997;-74.0786431007664;4;4;9297
4.6520774;-74.0497977;2;1;9298
4.652085;-74.0931718;4;3;9299
4.6520884;-74.0787625;2;2;9300
4.65209209881597;-74.0782954127595;4;4;9301
4.6520954;-74.1043741;2;4;9302
4.65209613972904;-74.0787605591505;4;4;9303
4.6520979;-74.0778509;2;4;9304
4.6521003;-74.0535636;2;2;9305
4.6521006;-74.0722048;3;4;9306
4.6521054;-74.1011852;2;2;9307
4.6521059;-74.0786423;2;1;9308
4.6521094;-74.1031245;2;4;9309
4.6521095;-74.0513369;2;2;9310
4.6521101;-74.0640492;3;2;9311
4.6521183;-74.0780517;2;3;9312
4.6521198;-74.1004161;3;2;9313
4.6521202;-74.0778886;2;4;9314
4.6521207;-74.0499665;2;1;9315
4.6521209;-74.0522727;2;1;9316
4.6521211;-74.0787543;2;2;9317
4.6521292;-74.064267;3;2;9318
4.65213864965859;-74.0785599170345;4;4;9319
4.6521443;-74.0681303;4;2;9320
4.652145;-74.0935505;2;4;9321
4.6521451;-74.0498423;2;1;9322
4.65215242746587;-74.078638203242;4;4;9323
4.6521559;-74.0782913;2;4;9324
4.652157;-74.1031222;2;4;9325
4.6521587;-74.0779301;2;2;9326
4.6521616;-74.0824355;4;2;9327
4.6521715;-74.0522282;2;1;9328
4.6521721;-74.0797199;3;4;9329
4.65217529449281;-74.0787681348617;4;4;9330
4.6521779;-74.0787688;2;2;9331
4.652181;-74.0502042;2;1;9332
4.6521814;-74.1022975;2;3;9333
4.6521826;-74.0519337;2;1;9334
4.6521858;-74.0785568;2;2;9335
4.6521869;-74.053535;2;2;9336
4.6521937;-74.0500174;2;1;9337
4.6521966;-74.0825442;4;2;9338
4.6521973;-74.0521939;2;1;9339
4.6522013;-74.0786339;2;2;9340
4.6522018;-74.0779619;2;3;9341
4.6522039;-74.0605512;4;2;9342
4.6522049;-74.0594499;3;4;9343
4.6522084;-74.0859228;3;2;9344
4.6522107;-74.0498911;2;1;9345
4.6522112;-74.0787912;2;4;9346
4.6522181;-74.0521555;2;1;9347
4.6522258;-74.1027;2;3;9348
4.6522314;-74.0521121;2;1;9349
4.6522318;-74.1031185;2;4;9350
4.6522377;-74.0586947;4;2;9351
4.6522385;-74.0686524;4;2;9352
4.6522387;-74.0936677;2;4;9353
4.6522403;-74.0502032;2;1;9354
4.6522446;-74.0779781;2;3;9355
4.6522488;-74.0800137;2;4;9356
4.6522525;-74.0733846;4;4;9357
4.6522562;-74.0500715;2;1;9358
4.6522576;-74.0797089;2;4;9359
4.6522612;-74.104294;2;4;9360
4.6522616;-74.078887;3;4;9361
4.6522655;-74.0787889;2;2;9362
4.6522685;-74.1021053;3;3;9363
4.6522694;-74.0556931;3;2;9364
4.652271;-74.0622832;2;4;9365
4.6522748;-74.0535169;2;2;9366
4.6522776;-74.065768;3;4;9367
4.6522942;-74.0502085;2;1;9368
4.6522946;-74.051928;2;1;9369
4.6523035;-74.0935074;2;3;9370
4.6523041;-74.0786923;2;2;9371
4.6523059;-74.0499686;2;1;9372
4.6523085;-74.056736;3;4;9373
4.6523118;-74.065245;3;4;9374
4.6523119;-74.0519075;2;1;9375
4.652313;-74.0800009;2;4;9376
4.6523157;-74.0722862;2;4;9377
4.652322;-74.0792331;3;4;9378
4.6523304;-74.1031308;2;4;9379
4.6523307;-74.0518922;2;1;9380
4.6523331;-74.0901485;2;2;9381
4.6523337;-74.0691802;4;4;9382
4.6523354;-74.0514555;2;2;9383
4.6523396;-74.0802545;3;4;9384
4.65234;-74.079704;2;4;9385
4.652341;-74.0786546;2;2;9386
4.6523429;-74.050217;2;1;9387
4.6523533;-74.0518786;2;1;9388
4.6523656;-74.0547417;3;2;9389
4.6523697;-74.074289;4;4;9390
4.6523785;-74.0936222;2;3;9391
4.6523838;-74.0568206;2;4;9392
4.6523853;-74.0518738;2;1;9393
4.6523863;-74.0608387;3;4;9394
4.6523866;-74.0830639;3;2;9395
4.6523873;-74.0535026;2;2;9396
4.652388;-74.0514933;2;2;9397
4.6523895;-74.0502308;2;1;9398
4.6524012;-74.0630395;3;4;9399
4.6524035;-74.0796867;2;4;9400
4.6524142;-74.0800254;2;4;9401
4.6524144;-74.0785416;2;2;9402
4.6524145;-74.0806611;3;4;9403
4.6524224;-74.0807016;2;4;9404
4.6524235;-74.0786144;3;2;9405
4.6524302;-74.0518763;2;1;9406
4.6524308;-74.0697186;4;2;9407
4.6524367;-74.0515388;2;2;9408
4.6524385;-74.1031634;2;4;9409
4.6524476;-74.0780214;3;3;9410
4.6524491;-74.0799709;2;4;9411
4.652454;-74.0502562;3;1;9412
4.6524546;-74.0939762;2;4;9413
4.6524597;-74.0834874;1;1;9414
4.6524638;-74.0801593;4;4;9415
4.6524686;-74.072135;2;4;9416
4.6524691;-74.0862997;3;2;9417
4.6524718;-74.0809561;2;4;9418
4.6524737;-74.0515793;2;2;9419
4.6524778;-74.0990558;1;1;9420
4.652478;-74.1009245;4;2;9421
4.6524804;-74.0534935;2;2;9422
4.6524857;-74.0518855;2;1;9423
4.6524863;-74.0810305;2;4;9424
4.6524943;-74.0920195;2;4;9425
4.6524971;-74.0782692;2;4;9426
4.652515;-74.0701853;4;2;9427
4.652519;-74.051645;2;2;9428
4.6525195;-74.0752642;4;4;9429
4.6525202;-74.0845961;2;1;9430
4.6525202;-74.0509615;1;1;9431
4.6525302;-74.1041735;2;4;9432
4.6525352;-74.0519094;2;1;9433
4.6525425;-74.0834673;2;1;9434
4.6525452;-74.0813684;2;4;9435
4.6525587;-74.0664116;2;2;9436
4.6525587;-74.0663646;2;2;9437
4.6525636;-74.0845736;2;1;9438
4.6525643;-74.0663256;2;2;9439
4.652565;-74.0924342;2;3;9440
4.6525709;-74.0519319;2;1;9441
4.6525732;-74.0663;2;2;9442
4.6525761;-74.0517697;2;2;9443
4.6525774;-74.1021537;2;3;9444
4.6525894;-74.0662698;5;2;9445
4.6525921;-74.0808065;3;4;9446
4.6525985;-74.0845721;2;1;9447
4.6525995;-74.0757698;4;4;9448
4.6526028;-74.1029333;2;3;9449
4.6526052;-74.0519658;2;1;9450
4.6526106;-74.081712;2;4;9451
4.6526116;-74.0639468;3;2;9452
4.6526147;-74.0518859;2;2;9453
4.652622;-74.0992808;3;2;9454
4.6526329;-74.084597;2;1;9455
4.6526333;-74.0883259;1;1;9456
4.6526361;-74.070857;4;2;9457
4.6526367;-74.0840275;2;4;9458
4.652637;-74.0641587;3;2;9459
4.6526371;-74.0822655;2;1;9460
4.6526416;-74.0520141;2;1;9461
4.6526444;-74.0591926;4;4;9462
4.6526472;-74.0823642;2;2;9463
4.6526513;-74.0630006;4;4;9464
4.6526642;-74.0511964;2;1;9465
4.6526664;-74.0819693;2;4;9466
4.6526741;-74.0838554;2;4;9467
4.6526744;-74.0606813;3;1;9468
4.6526768;-74.0840152;2;4;9469
4.6526816;-74.0822044;2;1;9470
4.6526894;-74.0671472;4;4;9471
4.652694;-74.0993751;3;3;9472
4.6526946;-74.0918155;3;4;9473
4.6526957;-74.0564962;3;4;9474
4.6527021;-74.0520982;3;2;9475
4.6527068;-74.0838386;2;4;9476
4.6527109;-74.0643867;2;1;9477
4.6527126;-74.0905453;2;2;9478
4.6527126;-74.0807671;2;2;9479
4.6527133;-74.0821043;3;4;9480
4.652715;-74.0840052;2;4;9481
4.6527158;-74.0649768;2;1;9482
4.6527165;-74.0649519;2;1;9483
4.6527194;-74.0650054;2;1;9484
4.6527215;-74.0649319;2;1;9485
4.6527268;-74.0602608;3;2;9486
4.652731;-74.0866846;3;2;9487
4.6527322;-74.0644423;2;1;9488
4.6527329;-74.0649156;2;1;9489
4.6527348;-74.0823576;2;2;9490
4.652735;-74.081579;2;4;9491
4.6527361;-74.0544125;2;2;9492
4.6527367;-74.0838198;2;4;9493
4.6527389;-74.0607941;2;1;9494
4.6527392;-74.0543579;2;2;9495
4.6527404;-74.1021153;2;2;9496
4.6527423;-74.0544588;2;2;9497
4.6527449;-74.0714599;4;4;9498
4.6527465;-74.0651655;3;2;9499
4.6527478;-74.0649049;2;1;9500
4.6527495;-74.0542951;2;2;9501
4.6527521;-74.0644879;2;1;9502
4.6527521;-74.0608049;2;1;9503
4.6527535;-74.0839968;2;4;9504
4.6527553;-74.061428;4;4;9505
4.6527591;-74.0565957;4;4;9506
4.6527643;-74.0837938;2;4;9507
4.6527643;-74.0545004;4;2;9508
4.6527648;-74.0649006;2;1;9509
4.6527659;-74.0522195;2;2;9510
4.6527683;-74.0564522;4;4;9511
4.652769;-74.0608109;2;1;9512
4.6527698;-74.0822656;2;4;9513
4.6527729;-74.0606315;2;1;9514
4.6527741;-74.0542117;2;2;9515
4.6527797;-74.0769098;4;4;9516
4.65278;-74.0757576;2;4;9517
4.6527806;-74.0513875;2;1;9518
4.6527832;-74.0497573;2;2;9519
4.6527849;-74.0606271;2;1;9520
4.6527858;-74.082385;2;2;9521
4.6527862;-74.0818482;2;4;9522
4.6527876;-74.0608136;2;1;9523
4.6527887;-74.0614849;2;4;9524
4.6527929;-74.0837616;2;4;9525
4.6527965;-74.0498532;2;2;9526
4.6527976;-74.0839925;2;4;9527
4.6527979;-74.0496419;2;2;9528
4.6527986;-74.0606271;2;1;9529
4.6527993;-74.1013807;3;2;9530
4.6528029;-74.0608125;2;1;9531
4.6528052;-74.0917181;3;4;9532
4.6528111;-74.0606298;2;1;9533
4.6528133;-74.0608103;2;1;9534
4.6528173;-74.0641175;2;2;9535
4.6528232;-74.0606337;2;1;9536
4.652825;-74.0837128;2;4;9537
4.6528265;-74.0721964;3;4;9538
4.6528278;-74.0608038;2;1;9539
4.6528296;-74.0506198;2;1;9540
4.6528328;-74.0565487;4;4;9541
4.6528352;-74.0606419;2;1;9542
4.6528366;-74.0824172;3;4;9543
4.6528461;-74.068004;4;2;9544
4.6528482;-74.0523779;2;2;9545
4.6528492;-74.0849215;4;1;9546
4.65285;-74.0606573;2;1;9547
4.6528501;-74.083991;2;4;9548
4.6528535;-74.0836596;2;4;9549
4.6528542;-74.0720657;3;4;9550
4.6528547;-74.0495635;2;2;9551
4.6528566;-74.0534637;2;2;9552
4.6528572;-74.0646789;2;1;9553
4.6528596;-74.0638761;2;2;9554
4.65286;-74.0499551;2;2;9555
4.6528672;-74.0821146;2;4;9556
4.6528742;-74.0647217;2;1;9557
4.6528755;-74.1020445;2;2;9558
4.6528811;-74.0920986;2;3;9559
4.6528828;-74.0647531;2;1;9560
4.6528902;-74.0839927;2;4;9561
4.6529017;-74.0916151;2;4;9562
4.6529037;-74.0505316;3;2;9563
4.6529055;-74.0607577;3;2;9564
4.6529058;-74.0648806;3;1;9565
4.6529096;-74.053823;2;2;9566
4.6529153;-74.0515506;2;1;9567
4.6529174;-74.053452;2;2;9568
4.6529219;-74.1027883;2;3;9569
4.6529294;-74.0640916;2;2;9570
4.6529336;-74.0494944;2;2;9571
4.6529342;-74.0920457;3;3;9572
4.6529344;-74.0656555;2;1;9573
4.6529368;-74.0913606;2;2;9574
4.6529382;-74.083998;2;4;9575
4.6529387;-74.0526037;2;2;9576
4.6529391;-74.0835535;2;4;9577
4.6529402;-74.0638541;2;2;9578
4.6529404;-74.0779233;2;4;9579
4.6529411;-74.0685195;4;2;9580
4.6529412;-74.0836054;2;4;9581
4.652945;-74.0836591;2;4;9582
4.6529465;-74.0834706;3;4;9583
4.6529493;-74.077982;3;3;9584
4.6529513;-74.0987211;1;1;9585
4.6529542;-74.0728715;3;2;9586
4.6529553;-74.0534407;2;2;9587
4.6529586;-74.0834175;2;4;9588
4.6529589;-74.0837282;2;4;9589
4.652964;-74.0651282;3;2;9590
4.652967;-74.0564638;2;4;9591
